CNPJ,Valor_corrigido,Anomalia,k
42463036000151,203.98,Skipped - Less than 20 values,Skipped - Less than 20 values
42591651173919,48.07,Skipped - Less than 20 values,Skipped - Less than 20 values
05217384000546,561.83,Skipped - Less than 20 values,Skipped - Less than 20 values
05217384001003,1956.44,Skipped - Less than 20 values,Skipped - Less than 20 values
09109567001732,625.28,Skipped - Less than 20 values,Skipped - Less than 20 values
17392461000230,542.45,Skipped - Less than 20 values,Skipped - Less than 20 values
26669170000157,2587.58,Skipped - Less than 20 values,Skipped - Less than 20 values
43952637000190,502.56,Skipped - Less than 20 values,Skipped - Less than 20 values
32239713000107,260.69,Skipped - Less than 20 values,Skipped - Less than 20 values
80732928005169,268.15,Skipped - Less than 20 values,Skipped - Less than 20 values
80732928005088,295.89,Skipped - Less than 20 values,Skipped - Less than 20 values
00031708000100,64.48,Skipped - Less than 20 values,Skipped - Less than 20 values
00480608000160,1426.22,Skipped - Less than 20 values,Skipped - Less than 20 values
03031196000170,34.84,Skipped - Less than 20 values,Skipped - Less than 20 values
09474428000140,11.78,Skipped - Less than 20 values,Skipped - Less than 20 values
10871026000169,1156.66,Skipped - Less than 20 values,Skipped - Less than 20 values
11376304000174,34.69,Skipped - Less than 20 values,Skipped - Less than 20 values
18821334000272,23.58,Skipped - Less than 20 values,Skipped - Less than 20 values
20405019000125,469.47,Skipped - Less than 20 values,Skipped - Less than 20 values
26916462000147,24.5,Skipped - Less than 20 values,Skipped - Less than 20 values
30605977000101,68.17,Skipped - Less than 20 values,Skipped - Less than 20 values
36352448000111,71.34,Skipped - Less than 20 values,Skipped - Less than 20 values
37154511000410,31.78,Skipped - Less than 20 values,Skipped - Less than 20 values
41261945000144,16.2,Skipped - Less than 20 values,Skipped - Less than 20 values
42591651189084,38.64,Skipped - Less than 20 values,Skipped - Less than 20 values
43952637000190,482.5,Skipped - Less than 20 values,Skipped - Less than 20 values
56042708000160,112.75,Skipped - Less than 20 values,Skipped - Less than 20 values
80732928005088,57.4,Skipped - Less than 20 values,Skipped - Less than 20 values
02812278000199,138.42,Skipped - Less than 20 values,Skipped - Less than 20 values
24009215000131,122.9,Skipped - Less than 20 values,Skipped - Less than 20 values
50147552000103,114.6,Skipped - Less than 20 values,Skipped - Less than 20 values
52650116000170,189.63,Skipped - Less than 20 values,Skipped - Less than 20 values
61084018004281,159.29,Skipped - Less than 20 values,Skipped - Less than 20 values
61084018010419,159.6,Skipped - Less than 20 values,Skipped - Less than 20 values
67598532000143,133.46,Skipped - Less than 20 values,Skipped - Less than 20 values
02909557000175,56.38,Skipped - Less than 20 values,Skipped - Less than 20 values
06090069000130,287.11,Skipped - Less than 20 values,Skipped - Less than 20 values
11597246000109,97.18,Skipped - Less than 20 values,Skipped - Less than 20 values
34032510000162,39.87,Skipped - Less than 20 values,Skipped - Less than 20 values
50367440000150,202.45,Skipped - Less than 20 values,Skipped - Less than 20 values
56530025000151,35.88,Skipped - Less than 20 values,Skipped - Less than 20 values
06297076000107,291.11,Skipped - Less than 20 values,Skipped - Less than 20 values
74383670000170,596.32,Skipped - Less than 20 values,Skipped - Less than 20 values
03471411000234,322.89,Skipped - Less than 20 values,Skipped - Less than 20 values
05826986001491,66.36,Skipped - Less than 20 values,Skipped - Less than 20 values
00452590000193,95.02,Skipped - Less than 20 values,Skipped - Less than 20 values
01693891000171,67.93,Skipped - Less than 20 values,Skipped - Less than 20 values
01758016000120,27.47,Skipped - Less than 20 values,Skipped - Less than 20 values
02057522000155,159.6,Skipped - Less than 20 values,Skipped - Less than 20 values
03149776000166,214.67,Skipped - Less than 20 values,Skipped - Less than 20 values
03354096000184,146.14,Skipped - Less than 20 values,Skipped - Less than 20 values
04728600000121,43.05,Skipped - Less than 20 values,Skipped - Less than 20 values
08584814000122,276.76,Skipped - Less than 20 values,Skipped - Less than 20 values
09002209000169,25.37,Skipped - Less than 20 values,Skipped - Less than 20 values
10330593000108,63.47,Skipped - Less than 20 values,Skipped - Less than 20 values
11344550000144,280.08,Skipped - Less than 20 values,Skipped - Less than 20 values
14073962000185,365.94,Skipped - Less than 20 values,Skipped - Less than 20 values
19869558000136,68.5,Skipped - Less than 20 values,Skipped - Less than 20 values
20837154000140,181.43,Skipped - Less than 20 values,Skipped - Less than 20 values
21979378000230,409.77,Skipped - Less than 20 values,Skipped - Less than 20 values
23973966000100,61.5,Skipped - Less than 20 values,Skipped - Less than 20 values
27193854000198,154.07,Skipped - Less than 20 values,Skipped - Less than 20 values
27925774000180,42.54,Skipped - Less than 20 values,Skipped - Less than 20 values
31032732000197,32.49,Skipped - Less than 20 values,Skipped - Less than 20 values
35307973000152,166.98,Skipped - Less than 20 values,Skipped - Less than 20 values
42099604000187,45.92,Skipped - Less than 20 values,Skipped - Less than 20 values
42591651178988,78.21,Skipped - Less than 20 values,Skipped - Less than 20 values
45086670000100,121.98,Skipped - Less than 20 values,Skipped - Less than 20 values
47445317000103,62.54,Skipped - Less than 20 values,Skipped - Less than 20 values
55838023000161,156.83,Skipped - Less than 20 values,Skipped - Less than 20 values
56729346000180,58.43,Skipped - Less than 20 values,Skipped - Less than 20 values
58129156000157,153.76,Skipped - Less than 20 values,Skipped - Less than 20 values
67750414000109,47.66,Skipped - Less than 20 values,Skipped - Less than 20 values
09152966000119,4510.18,Skipped - Less than 20 values,Skipped - Less than 20 values
04907334000102,525.32,Skipped - Less than 20 values,Skipped - Less than 20 values
22707399000188,407.97,Skipped - Less than 20 values,Skipped - Less than 20 values
35765518000109,382.41,Skipped - Less than 20 values,Skipped - Less than 20 values
00201909000108,253.7,Skipped - Less than 20 values,Skipped - Less than 20 values
01607228000107,70.22,Skipped - Less than 20 values,Skipped - Less than 20 values
07980383000150,64.58,Skipped - Less than 20 values,Skipped - Less than 20 values
24386069000163,59.14,Skipped - Less than 20 values,Skipped - Less than 20 values
29471733000196,17.94,Skipped - Less than 20 values,Skipped - Less than 20 values
29891088000160,33.72,Skipped - Less than 20 values,Skipped - Less than 20 values
35557897000133,22.55,Skipped - Less than 20 values,Skipped - Less than 20 values
37697027000195,367.92,Skipped - Less than 20 values,Skipped - Less than 20 values
04005220000169,220.38,Skipped - Less than 20 values,Skipped - Less than 20 values
10780387000108,179.38,Skipped - Less than 20 values,Skipped - Less than 20 values
40918391000142,122.05,Skipped - Less than 20 values,Skipped - Less than 20 values
45790227000116,101.38,Skipped - Less than 20 values,Skipped - Less than 20 values
74251513000101,78.42,Skipped - Less than 20 values,Skipped - Less than 20 values
17460740000103,152.73,Skipped - Less than 20 values,Skipped - Less than 20 values
22707399000188,142.48,Skipped - Less than 20 values,Skipped - Less than 20 values
13996187000177,937.91,Skipped - Less than 20 values,Skipped - Less than 20 values
03301233000112,931.76,Skipped - Less than 20 values,Skipped - Less than 20 values
04798515000130,656.03,Skipped - Less than 20 values,Skipped - Less than 20 values
05572583000149,31.78,Skipped - Less than 20 values,Skipped - Less than 20 values
07149971000147,18.96,Skipped - Less than 20 values,Skipped - Less than 20 values
07745105000119,27.68,Skipped - Less than 20 values,Skipped - Less than 20 values
07758604000140,182.15,Skipped - Less than 20 values,Skipped - Less than 20 values
07828611000171,38.44,Skipped - Less than 20 values,Skipped - Less than 20 values
08851839000145,13.02,Skipped - Less than 20 values,Skipped - Less than 20 values
24735941000131,697.03,Skipped - Less than 20 values,Skipped - Less than 20 values
26039267000186,51.15,Skipped - Less than 20 values,Skipped - Less than 20 values
32745943000130,317.76,Skipped - Less than 20 values,Skipped - Less than 20 values
46938429000125,299.31,Skipped - Less than 20 values,Skipped - Less than 20 values
54360623000102,70.66,Skipped - Less than 20 values,Skipped - Less than 20 values
55709760000164,692.93,Skipped - Less than 20 values,Skipped - Less than 20 values
74272808000164,127.11,Skipped - Less than 20 values,Skipped - Less than 20 values
03785697000141,752.18,Skipped - Less than 20 values,Skipped - Less than 20 values
04894579000134,430.8,Skipped - Less than 20 values,Skipped - Less than 20 values
11308391000122,254.36,Skipped - Less than 20 values,Skipped - Less than 20 values
13514109000199,41.46,Skipped - Less than 20 values,Skipped - Less than 20 values
13886581000152,166.88,Skipped - Less than 20 values,Skipped - Less than 20 values
15230525000190,86.1,Skipped - Less than 20 values,Skipped - Less than 20 values
15276714000102,116.34,Skipped - Less than 20 values,Skipped - Less than 20 values
17417823000110,128.13,Skipped - Less than 20 values,Skipped - Less than 20 values
21676439000109,292.03,Skipped - Less than 20 values,Skipped - Less than 20 values
25368378000173,75.32,Skipped - Less than 20 values,Skipped - Less than 20 values
26760933000170,215.16,Skipped - Less than 20 values,Skipped - Less than 20 values
27558601000251,182.55,Skipped - Less than 20 values,Skipped - Less than 20 values
33980385000150,34.65,Skipped - Less than 20 values,Skipped - Less than 20 values
39581709000163,128.13,Skipped - Less than 20 values,Skipped - Less than 20 values
40120134000160,110.48,Skipped - Less than 20 values,Skipped - Less than 20 values
45927910000152,142.48,Skipped - Less than 20 values,Skipped - Less than 20 values
57687022000199,901.01,Skipped - Less than 20 values,Skipped - Less than 20 values
72992118000154,165.03,Skipped - Less than 20 values,Skipped - Less than 20 values
03017505000157,303.51,Skipped - Less than 20 values,Skipped - Less than 20 values
72543978000100,153.76,Skipped - Less than 20 values,Skipped - Less than 20 values
11762543000162,169.13,Skipped - Less than 20 values,Skipped - Less than 20 values
14073962000185,532.51,Skipped - Less than 20 values,Skipped - Less than 20 values
43466788000139,192.71,Skipped - Less than 20 values,Skipped - Less than 20 values
00683748000993,62.53,Skipped - Less than 20 values,Skipped - Less than 20 values
03687875000100,89.9,Skipped - Less than 20 values,Skipped - Less than 20 values
09486188000102,42.44,Skipped - Less than 20 values,Skipped - Less than 20 values
17365985000151,101.99,Skipped - Less than 20 values,Skipped - Less than 20 values
26645405000170,221.92,Skipped - Less than 20 values,Skipped - Less than 20 values
27056835000110,307.51,Skipped - Less than 20 values,Skipped - Less than 20 values
30509272000182,28.51,Skipped - Less than 20 values,Skipped - Less than 20 values
37124724000157,28.26,Skipped - Less than 20 values,Skipped - Less than 20 values
49607013000112,22.55,Skipped - Less than 20 values,Skipped - Less than 20 values
66631854000265,26.65,Skipped - Less than 20 values,Skipped - Less than 20 values
02223966011409,363.89,Skipped - Less than 20 values,Skipped - Less than 20 values
09296295003851,900.37,Skipped - Less than 20 values,Skipped - Less than 20 values
09967852005277,1188.23,Skipped - Less than 20 values,Skipped - Less than 20 values
17392461000230,458.35,Skipped - Less than 20 values,Skipped - Less than 20 values
55727689000142,211.16,Skipped - Less than 20 values,Skipped - Less than 20 values
04341874000163,60.6,Skipped - Less than 20 values,Skipped - Less than 20 values
09036926000292,63.37,Skipped - Less than 20 values,Skipped - Less than 20 values
26087231000178,77.65,Skipped - Less than 20 values,Skipped - Less than 20 values
42076615000141,35.49,Skipped - Less than 20 values,Skipped - Less than 20 values
42935575000146,116.54,Skipped - Less than 20 values,Skipped - Less than 20 values
43788662000180,277.41,Skipped - Less than 20 values,Skipped - Less than 20 values
43804350000113,72.01,Skipped - Less than 20 values,Skipped - Less than 20 values
47405980000176,268.79,Skipped - Less than 20 values,Skipped - Less than 20 values
48690556000183,106.5,Skipped - Less than 20 values,Skipped - Less than 20 values
03860331000190,34.28,Skipped - Less than 20 values,Skipped - Less than 20 values
05923405000115,46.56,Skipped - Less than 20 values,Skipped - Less than 20 values
09967852012214,636.88,Skipped - Less than 20 values,Skipped - Less than 20 values
09967852020314,131.85,Skipped - Less than 20 values,Skipped - Less than 20 values
10658883000185,22.31,Skipped - Less than 20 values,Skipped - Less than 20 values
10710734000118,371.23,Skipped - Less than 20 values,Skipped - Less than 20 values
12212549000129,383.4,Skipped - Less than 20 values,Skipped - Less than 20 values
14411135000154,106.22,Skipped - Less than 20 values,Skipped - Less than 20 values
15700017000129,24.34,Skipped - Less than 20 values,Skipped - Less than 20 values
22679060000115,211.99,Skipped - Less than 20 values,Skipped - Less than 20 values
22757387000168,28.81,Skipped - Less than 20 values,Skipped - Less than 20 values
22988685000169,35.5,Skipped - Less than 20 values,Skipped - Less than 20 values
26107872000147,62.37,Skipped - Less than 20 values,Skipped - Less than 20 values
39790986000186,196.57,Skipped - Less than 20 values,Skipped - Less than 20 values
40120134000160,41.47,Skipped - Less than 20 values,Skipped - Less than 20 values
44218741000119,791.15,Skipped - Less than 20 values,Skipped - Less than 20 values
45086670000100,21.81,Skipped - Less than 20 values,Skipped - Less than 20 values
50333244000164,24.55,Skipped - Less than 20 values,Skipped - Less than 20 values
51431153000124,101.43,Skipped - Less than 20 values,Skipped - Less than 20 values
58151531000165,43.51,Skipped - Less than 20 values,Skipped - Less than 20 values
71451926000575,18.21,Skipped - Less than 20 values,Skipped - Less than 20 values
74642687000103,78.4,Skipped - Less than 20 values,Skipped - Less than 20 values
09523040000273,184.7,Skipped - Less than 20 values,Skipped - Less than 20 values
09650470000175,95.22,Skipped - Less than 20 values,Skipped - Less than 20 values
17261661005302,361.29,Skipped - Less than 20 values,Skipped - Less than 20 values
17981065000168,994.41,Skipped - Less than 20 values,Skipped - Less than 20 values
19587543000185,241.2,Skipped - Less than 20 values,Skipped - Less than 20 values
19947409000148,167.36,Skipped - Less than 20 values,Skipped - Less than 20 values
20909772000158,147.88,Skipped - Less than 20 values,Skipped - Less than 20 values
21149353000128,129.32,Skipped - Less than 20 values,Skipped - Less than 20 values
27885538000349,191.81,Skipped - Less than 20 values,Skipped - Less than 20 values
29251296000103,98.69,Skipped - Less than 20 values,Skipped - Less than 20 values
33829753000406,90.49,Skipped - Less than 20 values,Skipped - Less than 20 values
33979496000146,44.87,Skipped - Less than 20 values,Skipped - Less than 20 values
35434844000206,125.49,Skipped - Less than 20 values,Skipped - Less than 20 values
42875798000165,261.23,Skipped - Less than 20 values,Skipped - Less than 20 values
12244108000109,247.49,Skipped - Less than 20 values,Skipped - Less than 20 values
13406672000143,299.53,Skipped - Less than 20 values,Skipped - Less than 20 values
19585167000190,803.32,Skipped - Less than 20 values,Skipped - Less than 20 values
33063381000107,2908.98,Skipped - Less than 20 values,Skipped - Less than 20 values
05327487000135,421.94,Skipped - Less than 20 values,Skipped - Less than 20 values
04776111000145,11.66,Skipped - Less than 20 values,Skipped - Less than 20 values
05025949000160,13.69,Skipped - Less than 20 values,Skipped - Less than 20 values
11143496000179,44.63,Skipped - Less than 20 values,Skipped - Less than 20 values
10271718000176,87.48,Skipped - Less than 20 values,Skipped - Less than 20 values
24038675000198,405.72,Skipped - Less than 20 values,Skipped - Less than 20 values
35057915000118,160.08,Skipped - Less than 20 values,Skipped - Less than 20 values
38175779000159,36.51,Skipped - Less than 20 values,Skipped - Less than 20 values
45011509001735,243.43,Skipped - Less than 20 values,Skipped - Less than 20 values
54360623000102,35.13,Skipped - Less than 20 values,Skipped - Less than 20 values
57687022000199,7348.52,Skipped - Less than 20 values,Skipped - Less than 20 values
72543978000100,112.13,Skipped - Less than 20 values,Skipped - Less than 20 values
00007016000126,113.5,Skipped - Less than 20 values,Skipped - Less than 20 values
10851914000110,113.6,Skipped - Less than 20 values,Skipped - Less than 20 values
49249600000187,99.2,Skipped - Less than 20 values,Skipped - Less than 20 values
55121503000107,195.07,Skipped - Less than 20 values,Skipped - Less than 20 values
67093153000100,163.62,Skipped - Less than 20 values,Skipped - Less than 20 values
96676101000156,120.54,Skipped - Less than 20 values,Skipped - Less than 20 values
24670062000179,56.8,Skipped - Less than 20 values,Skipped - Less than 20 values
02223966011409,1075.96,Skipped - Less than 20 values,Skipped - Less than 20 values
02954302000124,91.18,Skipped - Less than 20 values,Skipped - Less than 20 values
25118077000191,215.19,Skipped - Less than 20 values,Skipped - Less than 20 values
34959712000154,73.64,Skipped - Less than 20 values,Skipped - Less than 20 values
52961166000763,128.31,Skipped - Less than 20 values,Skipped - Less than 20 values
30592694000164,261.69,Skipped - Less than 20 values,Skipped - Less than 20 values
39790986000186,186.22,Skipped - Less than 20 values,Skipped - Less than 20 values
44916062000113,276.9,Skipped - Less than 20 values,Skipped - Less than 20 values
57426561000174,1036.6,Skipped - Less than 20 values,Skipped - Less than 20 values
57924771000192,992.01,Skipped - Less than 20 values,Skipped - Less than 20 values
67011395000107,419.88,Skipped - Less than 20 values,Skipped - Less than 20 values
00510544000101,26.98,Skipped - Less than 20 values,Skipped - Less than 20 values
03449275000103,137.74,Skipped - Less than 20 values,Skipped - Less than 20 values
09663398000110,76.86,Skipped - Less than 20 values,Skipped - Less than 20 values
17933822000128,31.13,Skipped - Less than 20 values,Skipped - Less than 20 values
18958213000196,42.04,Skipped - Less than 20 values,Skipped - Less than 20 values
33136707000189,102.24,Skipped - Less than 20 values,Skipped - Less than 20 values
40313800000187,70.27,Skipped - Less than 20 values,Skipped - Less than 20 values
42591651068104,44.02,Skipped - Less than 20 values,Skipped - Less than 20 values
50748920000160,316.46,Skipped - Less than 20 values,Skipped - Less than 20 values
74270224000150,427.01,Skipped - Less than 20 values,Skipped - Less than 20 values
04463276000329,989.89,Skipped - Less than 20 values,Skipped - Less than 20 values
06200989000163,88.24,Skipped - Less than 20 values,Skipped - Less than 20 values
07308699000109,202.86,Skipped - Less than 20 values,Skipped - Less than 20 values
11597246000109,21.3,Skipped - Less than 20 values,Skipped - Less than 20 values
22992886000130,192.72,Skipped - Less than 20 values,Skipped - Less than 20 values
24309409000152,288.14,Skipped - Less than 20 values,Skipped - Less than 20 values
29203250000100,26.17,Skipped - Less than 20 values,Skipped - Less than 20 values
34296299000195,294.51,Skipped - Less than 20 values,Skipped - Less than 20 values
34497691000100,39.36,Skipped - Less than 20 values,Skipped - Less than 20 values
36739806000143,25.36,Skipped - Less than 20 values,Skipped - Less than 20 values
37133562000113,104.17,Skipped - Less than 20 values,Skipped - Less than 20 values
40484106000122,52.74,Skipped - Less than 20 values,Skipped - Less than 20 values
49556533000305,250.53,Skipped - Less than 20 values,Skipped - Less than 20 values
52378825000148,30.37,Skipped - Less than 20 values,Skipped - Less than 20 values
52665254000122,31.44,Skipped - Less than 20 values,Skipped - Less than 20 values
52771516000133,41.23,Skipped - Less than 20 values,Skipped - Less than 20 values
55928923000108,36.6,Skipped - Less than 20 values,Skipped - Less than 20 values
59191130000100,64.17,Skipped - Less than 20 values,Skipped - Less than 20 values
65944282000120,19.37,Skipped - Less than 20 values,Skipped - Less than 20 values
66692575000120,202.76,Skipped - Less than 20 values,Skipped - Less than 20 values
00134334000158,30.94,Skipped - Less than 20 values,Skipped - Less than 20 values
01429545000180,81.85,Skipped - Less than 20 values,Skipped - Less than 20 values
04439293000169,137.54,Skipped - Less than 20 values,Skipped - Less than 20 values
09125804000191,59.23,Skipped - Less than 20 values,Skipped - Less than 20 values
11419270000158,202.84,Skipped - Less than 20 values,Skipped - Less than 20 values
12941292000146,528.85,Skipped - Less than 20 values,Skipped - Less than 20 values
27019329000150,72.24,Skipped - Less than 20 values,Skipped - Less than 20 values
27286686000185,56.8,Skipped - Less than 20 values,Skipped - Less than 20 values
39894513000129,60.86,Skipped - Less than 20 values,Skipped - Less than 20 values
40120134000160,42.49,Skipped - Less than 20 values,Skipped - Less than 20 values
50787241000109,111.57,Skipped - Less than 20 values,Skipped - Less than 20 values
56530025000151,21.3,Skipped - Less than 20 values,Skipped - Less than 20 values
65735086000146,192.72,Skipped - Less than 20 values,Skipped - Less than 20 values
71451926000494,95.34,Skipped - Less than 20 values,Skipped - Less than 20 values
68070044000121,192.72,Skipped - Less than 20 values,Skipped - Less than 20 values
00224539000124,69.99,Skipped - Less than 20 values,Skipped - Less than 20 values
09350097000137,143.01,Skipped - Less than 20 values,Skipped - Less than 20 values
38091946000183,29.92,Skipped - Less than 20 values,Skipped - Less than 20 values
39790986000186,165.13,Skipped - Less than 20 values,Skipped - Less than 20 values
47000294000387,46.66,Skipped - Less than 20 values,Skipped - Less than 20 values
47405980000176,199.82,Skipped - Less than 20 values,Skipped - Less than 20 values
80732928005088,237.95,Skipped - Less than 20 values,Skipped - Less than 20 values
02584924004600,1781.54,Skipped - Less than 20 values,Skipped - Less than 20 values
05975646000108,223.14,Skipped - Less than 20 values,Skipped - Less than 20 values
11821959000104,486.86,Skipped - Less than 20 values,Skipped - Less than 20 values
15230273000108,111.57,Skipped - Less than 20 values,Skipped - Less than 20 values
22920521000108,30.35,Skipped - Less than 20 values,Skipped - Less than 20 values
33566097000153,39.45,Skipped - Less than 20 values,Skipped - Less than 20 values
60872280000150,105.49,Skipped - Less than 20 values,Skipped - Less than 20 values
61282612000109,80.33,Skipped - Less than 20 values,Skipped - Less than 20 values
11785592000110,507.14,Skipped - Less than 20 values,Skipped - Less than 20 values
13783221018334,12.98,Skipped - Less than 20 values,Skipped - Less than 20 values
15487152000138,1248.44,Skipped - Less than 20 values,Skipped - Less than 20 values
20076994000137,225.02,Skipped - Less than 20 values,Skipped - Less than 20 values
32901230000118,608.57,Skipped - Less than 20 values,Skipped - Less than 20 values
42055716000136,65.32,Skipped - Less than 20 values,Skipped - Less than 20 values
47405980000176,799.26,Skipped - Less than 20 values,Skipped - Less than 20 values
24572006000100,438.17,Skipped - Less than 20 values,Skipped - Less than 20 values
02584924004600,195.53,Skipped - Less than 20 values,Skipped - Less than 20 values
14073962000185,130.84,Skipped - Less than 20 values,Skipped - Less than 20 values
46634168000150,147.07,Skipped - Less than 20 values,Skipped - Less than 20 values
37818419000165,133.44,Skipped - Less than 20 values,Skipped - Less than 20 values
36098782000190,50.51,Skipped - Less than 20 values,Skipped - Less than 20 values
49908668000120,115.02,Skipped - Less than 20 values,Skipped - Less than 20 values
00031708000100,71.0,Skipped - Less than 20 values,Skipped - Less than 20 values
02223966005778,1020.63,Skipped - Less than 20 values,Skipped - Less than 20 values
03031196000170,33.08,Skipped - Less than 20 values,Skipped - Less than 20 values
07454351000111,70.18,Skipped - Less than 20 values,Skipped - Less than 20 values
07466335000149,32.33,Skipped - Less than 20 values,Skipped - Less than 20 values
36352448000111,41.38,Skipped - Less than 20 values,Skipped - Less than 20 values
37584322000135,44.52,Skipped - Less than 20 values,Skipped - Less than 20 values
14156203000186,100.3,Skipped - Less than 20 values,Skipped - Less than 20 values
02909557000175,113.6,Skipped - Less than 20 values,Skipped - Less than 20 values
03806797000107,50.6,Skipped - Less than 20 values,Skipped - Less than 20 values
07530607000122,40.47,Skipped - Less than 20 values,Skipped - Less than 20 values
07699240000175,30.43,Skipped - Less than 20 values,Skipped - Less than 20 values
08199677000102,32.96,Skipped - Less than 20 values,Skipped - Less than 20 values
50367440000150,81.14,Skipped - Less than 20 values,Skipped - Less than 20 values
53529749000197,77.09,Skipped - Less than 20 values,Skipped - Less than 20 values
69349710000128,425.7,Skipped - Less than 20 values,Skipped - Less than 20 values
15442795000165,405.72,Skipped - Less than 20 values,Skipped - Less than 20 values
28860132000102,281.72,Skipped - Less than 20 values,Skipped - Less than 20 values
10313269000181,1628.95,Skipped - Less than 20 values,Skipped - Less than 20 values
25634551000480,405.7,Skipped - Less than 20 values,Skipped - Less than 20 values
26669170000157,3878.61,Skipped - Less than 20 values,Skipped - Less than 20 values
28288691000190,136.93,Skipped - Less than 20 values,Skipped - Less than 20 values
35147112000154,608.57,Skipped - Less than 20 values,Skipped - Less than 20 values
87344370000124,490.25,Skipped - Less than 20 values,Skipped - Less than 20 values
03314604000109,10.65,Skipped - Less than 20 values,Skipped - Less than 20 values
07984267013007,101.43,Skipped - Less than 20 values,Skipped - Less than 20 values
22803106000166,185.76,Skipped - Less than 20 values,Skipped - Less than 20 values
01693891000171,65.83,Skipped - Less than 20 values,Skipped - Less than 20 values
01937526003423,23.23,Skipped - Less than 20 values,Skipped - Less than 20 values
02686933000100,55.79,Skipped - Less than 20 values,Skipped - Less than 20 values
04063783000103,484.83,Skipped - Less than 20 values,Skipped - Less than 20 values
09535195000149,304.29,Skipped - Less than 20 values,Skipped - Less than 20 values
10886272000194,105.14,Skipped - Less than 20 values,Skipped - Less than 20 values
12589395000199,76.07,Skipped - Less than 20 values,Skipped - Less than 20 values
13239440000148,9.53,Skipped - Less than 20 values,Skipped - Less than 20 values
15469955002375,57.71,Skipped - Less than 20 values,Skipped - Less than 20 values
19071365000135,324.61,Skipped - Less than 20 values,Skipped - Less than 20 values
19869558000136,101.17,Skipped - Less than 20 values,Skipped - Less than 20 values
25454294000152,83.01,Skipped - Less than 20 values,Skipped - Less than 20 values
26972300000126,161.21,Skipped - Less than 20 values,Skipped - Less than 20 values
36110130000124,197.37,Skipped - Less than 20 values,Skipped - Less than 20 values
40673643000110,0.01,Skipped - Less than 20 values,Skipped - Less than 20 values
55709760000164,383.4,Skipped - Less than 20 values,Skipped - Less than 20 values
62168679000180,23.84,Skipped - Less than 20 values,Skipped - Less than 20 values
74272808000164,60.86,Skipped - Less than 20 values,Skipped - Less than 20 values
80732928005088,348.31,Skipped - Less than 20 values,Skipped - Less than 20 values
60438488000165,130.84,Skipped - Less than 20 values,Skipped - Less than 20 values
08955963000150,557.86,Skipped - Less than 20 values,Skipped - Less than 20 values
14073962000185,683.63,Skipped - Less than 20 values,Skipped - Less than 20 values
24768053000115,649.15,Skipped - Less than 20 values,Skipped - Less than 20 values
45255192000115,605.53,Skipped - Less than 20 values,Skipped - Less than 20 values
47445317000103,195.34,Skipped - Less than 20 values,Skipped - Less than 20 values
51789634000106,270.36,Skipped - Less than 20 values,Skipped - Less than 20 values
29471733000196,22.31,Skipped - Less than 20 values,Skipped - Less than 20 values
01819950000105,118.67,Skipped - Less than 20 values,Skipped - Less than 20 values
02648788000172,259.05,Skipped - Less than 20 values,Skipped - Less than 20 values
10237221000131,148.09,Skipped - Less than 20 values,Skipped - Less than 20 values
11451965000117,198.82,Skipped - Less than 20 values,Skipped - Less than 20 values
11794293000142,288.06,Skipped - Less than 20 values,Skipped - Less than 20 values
43466788000139,902.72,Skipped - Less than 20 values,Skipped - Less than 20 values
72300593000112,200.83,Skipped - Less than 20 values,Skipped - Less than 20 values
03463630000190,202.86,Skipped - Less than 20 values,Skipped - Less than 20 values
57324113000160,375.29,Skipped - Less than 20 values,Skipped - Less than 20 values
40058397000197,738.4,Skipped - Less than 20 values,Skipped - Less than 20 values
04049588000129,73.03,Skipped - Less than 20 values,Skipped - Less than 20 values
10223059000100,547.72,Skipped - Less than 20 values,Skipped - Less than 20 values
21103540000170,56.8,Skipped - Less than 20 values,Skipped - Less than 20 values
00229295000172,172.17,Skipped - Less than 20 values,Skipped - Less than 20 values
02035397000182,60.76,Skipped - Less than 20 values,Skipped - Less than 20 values
02116401000137,47.77,Skipped - Less than 20 values,Skipped - Less than 20 values
02419765000943,466.48,Skipped - Less than 20 values,Skipped - Less than 20 values
03785697000141,238.36,Skipped - Less than 20 values,Skipped - Less than 20 values
04202752000196,233.97,Skipped - Less than 20 values,Skipped - Less than 20 values
07652625000187,197.79,Skipped - Less than 20 values,Skipped - Less than 20 values
09060964012378,116.74,Skipped - Less than 20 values,Skipped - Less than 20 values
11178500000134,114.32,Skipped - Less than 20 values,Skipped - Less than 20 values
15369859000140,433.1,Skipped - Less than 20 values,Skipped - Less than 20 values
17641445000153,124.69,Skipped - Less than 20 values,Skipped - Less than 20 values
18423739000171,227.61,Skipped - Less than 20 values,Skipped - Less than 20 values
20848676000147,136.93,Skipped - Less than 20 values,Skipped - Less than 20 values
25195725000103,272.01,Skipped - Less than 20 values,Skipped - Less than 20 values
26537866000120,39.46,Skipped - Less than 20 values,Skipped - Less than 20 values
26760933000170,212.9,Skipped - Less than 20 values,Skipped - Less than 20 values
29365880000181,254.82,Skipped - Less than 20 values,Skipped - Less than 20 values
34445531000100,222.13,Skipped - Less than 20 values,Skipped - Less than 20 values
37292541000140,185.68,Skipped - Less than 20 values,Skipped - Less than 20 values
51837128000145,202.86,Skipped - Less than 20 values,Skipped - Less than 20 values
52071990000152,431.07,Skipped - Less than 20 values,Skipped - Less than 20 values
