Data,CNPJ,Valor,Valor_corrigido
2013-03-01,58699232000240,29.6,52.18
2013-03-01,72908353001258,117.8,207.67
2013-03-01,72908353002068,46.9,82.68
2013-03-01,00231596000130,0.0,0.0
2013-03-01,04728600000121,37.9,66.81
2013-03-01,06255611000167,57.0,100.49
2013-03-01,07769867000155,170.0,299.69
2013-03-01,10461550000161,16.25,28.65
2013-03-01,16566656000106,400.0,705.16
2013-03-01,45631645000160,15.0,26.44
2013-03-01,46014122000138,19.7,34.73
2013-03-01,46379152000148,24.18,42.63
2013-03-01,52010790000190,21.0,37.02
2013-03-01,56530025000151,225.82,398.1
2013-03-01,58565771000106,21.7,38.25
2013-03-01,61084018000103,23.51,41.45
2013-03-01,62191002000162,0.0,0.0
2013-03-01,75156265000263,55.49,97.82
2013-03-01,78055084001049,50.7,89.38
2013-03-01,,128.0,225.65
2013-03-01,61084018000103,160.02,282.1
2013-03-01,,79.0,139.27
2013-03-01,02012862000160,636.26,1121.66
2013-03-01,02648788000172,12.3,21.68
2013-03-01,07889122000120,6.9,12.16
2013-03-01,09296295000160,570.32,1005.41
2013-03-01,11960191000150,602.0,1061.26
2013-03-01,,146.0,257.38
2013-03-01,02111423000104,24.9,43.9
2013-03-01,02206351000189,78.66,138.67
2013-03-01,04177269000107,34.28,60.43
2013-03-01,04881800000110,57.0,100.49
2013-03-01,04890965000158,135.83,239.45
2013-03-01,07499995000207,129.86,228.93
2013-03-01,12928593000130,101.0,178.05
2013-03-01,45172608000131,8.4,14.81
2013-03-01,50008770000159,48.9,86.21
2013-03-01,72908353002300,115.75,204.06
2013-03-01,72908353003030,81.59,143.83
2013-03-01,96351796000104,54.41,95.92
2013-03-01,02012862000160,1951.12,3439.62
2013-03-01,59965038000141,3960.91,6982.67
2013-03-01,,396.0,698.11
2013-03-01,02146989000171,57.0,100.49
2013-03-01,07823652000175,72.0,126.93
2013-03-01,60907029000183,51.6,90.97
2013-03-01,60909215000666,68.7,121.11
2013-03-01,61246005000193,61.8,108.95
2013-03-01,61282612000109,79.0,139.27
2013-03-01,72908353000871,53.5,94.31
2013-03-01,,70.0,123.4
2013-03-01,04881800000110,22.4,39.49
2013-03-01,05499234000149,200.0,352.58
2013-03-01,06171020000373,25.52,44.99
2013-03-01,09447557000140,133.02,234.5
2013-03-01,60903911000150,39.5,69.63
2013-03-01,00451927000148,927.04,1634.27
2013-03-01,06164253000187,1258.5,2218.6
2013-03-01,09358396000118,32.0,56.41
2013-03-01,10490515000170,115.5,203.61
2013-03-01,17314329002505,25.05,44.16
2013-03-01,46381521002776,24.0,42.31
2013-03-01,,85.0,149.85
2013-03-01,14335331000197,2885.89,5087.52
2013-03-01,02530487000220,10.7,18.86
2013-03-01,14432692000151,874.96,1542.46
2013-03-01,14843295000172,220.0,387.84
2013-03-01,55238836000110,266.5,469.81
2013-03-01,72717580000143,139.15,245.31
2013-03-01,,36.0,63.46
2013-03-01,02235040000148,45.0,79.33
2013-03-01,07152675000103,61.38,108.21
2013-03-01,11374787000178,26.8,47.25
2013-03-01,13577365000125,80.0,141.03
2013-03-01,14128924000182,33.7,59.41
2013-03-01,14698805000165,73.38,129.36
2013-03-01,47786645000165,100.05,176.38
2013-03-01,69215234000152,24.1,42.49
2013-03-01,00615738000163,143.0,252.09
2013-03-01,02419337000163,41.2,72.63
2013-03-01,03086396000120,70.0,123.4
2013-03-01,04541584000163,130.0,229.18
2013-03-01,04751013000153,80.4,141.74
2013-03-01,06140483000106,70.0,123.4
2013-03-01,08587191000141,60.0,105.77
2013-03-01,09193317000166,72.0,126.93
2013-03-01,09447557000140,28.9,50.95
2013-03-01,10432515000114,59.62,105.1
2013-03-01,10437529000120,77.5,136.62
2013-03-01,11100611000128,127.15,224.15
2013-03-01,11121445000146,222.0,391.36
2013-03-01,11814633000150,51.0,89.91
2013-03-01,12764519000125,140.0,246.81
2013-03-01,14913051000119,70.0,123.4
2013-03-01,15669411000141,80.0,141.03
2013-03-01,42591651153217,15.5,27.32
2013-03-01,43599000000162,155.0,273.25
2013-03-01,58180811000100,300.0,528.87
2013-03-01,62059316000106,120.0,211.55
2013-03-01,67776153000104,56.9,100.31
2013-03-01,71855357000108,23.0,40.55
2013-03-01,03950018000142,88.5,156.02
2013-03-01,08840516000156,129.99,229.16
2013-03-01,12358462000164,14.0,24.68
2013-03-01,45007937000127,116.63,205.61
2013-03-01,47058052000182,17.9,31.56
2013-03-01,64967060000160,29.0,51.12
2013-03-01,,212.0,373.73
2013-03-01,04613430000130,50.0,88.14
2013-03-01,05952747000163,83.0,146.32
2013-03-01,07499995000207,26.1,46.01
2013-03-01,07705560000190,198.0,349.05
2013-03-01,11581284000173,110.0,193.92
2013-03-01,12097113000136,43.9,77.39
2013-03-01,56309586000125,60.0,105.77
2013-03-01,,280.0,493.61
2013-03-01,04977718000193,187.68,330.86
2013-03-01,05282059000133,140.0,246.81
2013-03-01,49889769000282,137.0,241.52
2013-03-01,68060342000130,255.0,449.54
2013-03-01,02012862000160,2286.28,4030.47
2013-03-01,04907334000102,35.4,62.41
2013-03-01,05298154000125,2755.74,4858.08
2013-03-01,31586936000170,149.38,263.34
2013-03-01,,196.0,345.53
2013-03-01,02530487000220,42.7,75.28
2013-03-01,06164253000187,2486.8,4383.97
2013-03-01,55334262000184,27.18,47.92
2013-03-01,,29.0,51.12
2013-03-01,02274662000185,22.4,39.49
2013-03-01,02530487000220,18.0,31.73
2013-03-01,02582026000110,22.0,38.78
2013-03-01,07300432000167,30.0,52.89
2013-03-01,09369584000141,36.85,64.96
2013-03-01,14347852000164,30.0,52.89
2013-03-01,,60.0,105.77
2013-03-01,00512777000135,275.95,486.47
2013-03-01,02530487000220,37.8,66.64
2013-03-01,04590455000165,33.3,58.7
2013-03-01,06164253000187,632.03,1114.2
2013-03-01,06263718000157,98.0,172.76
2013-03-01,07499995000207,26.68,47.03
2013-03-01,08402977000147,51.58,90.93
2013-03-01,13232868000169,241.26,425.32
2013-03-01,13758025000109,37.5,66.11
2013-03-01,17314329000553,15.5,27.32
2013-03-01,67780890000172,10.6,18.69
2013-03-01,02012862000160,742.04,1308.14
2013-03-01,02530487000220,62.9,110.89
2013-03-01,03509621000193,107.03,188.68
2013-03-01,07499995000207,60.05,105.86
2013-03-01,13468513000173,10.2,17.98
2013-03-01,14444925000136,403.94,712.1
2013-03-01,17314329000715,18.0,31.73
2013-03-01,48758601000194,9.0,15.87
2013-03-01,54867247000139,37.76,66.57
2013-03-01,55158190000323,104.12,183.55
2013-03-01,72724826000104,28.8,50.77
2013-03-01,73152423000109,200.09,352.74
2013-03-01,74583691000130,22.6,39.84
2013-03-01,05324131000148,110.7,195.15
2013-03-01,09438123000183,145.31,256.17
2013-03-01,56007859000187,64.16,113.11
2013-03-01,60557162000157,166.0,292.64
2013-03-01,72908353001681,20.47,36.09
2013-03-01,72908353001924,76.75,135.3
2013-03-01,00297691000137,7.0,12.34
2013-03-01,00354796000180,26.55,46.8
2013-03-01,04341874000163,26.7,47.07
2013-03-01,05934287000140,27.0,47.6
2013-03-01,07474157000106,36.0,63.46
2013-03-01,08715412000110,174.74,308.05
2013-03-01,09060964000604,30.71,54.14
2013-03-01,09377324000118,115.78,204.11
2013-03-01,09640387000115,11.4,20.1
2013-03-01,09967852015078,645.0,1137.07
2013-03-01,10534753000130,256.08,451.44
2013-03-01,11775233000182,11.2,19.74
2013-03-01,16581644000150,29.0,51.12
2013-03-01,60457025000140,57.5,101.37
2013-03-01,74251513000101,50.5,89.03
2013-03-01,04345673000134,54.0,95.2
2013-03-01,07313514000146,96.0,169.24
2013-03-01,07956403000158,143.0,252.09
2013-03-01,09112820000140,141.3,249.1
2013-03-01,45007937000127,252.76,445.59
2013-03-01,45349685000114,106.09,187.03
2013-03-01,50334929000125,21.9,38.61
2013-03-01,53191938000100,170.0,299.69
2013-03-01,55370795000111,191.5,337.59
2013-03-01,59305417000105,59.8,105.42
2013-03-01,60765468000107,148.5,261.79
2013-03-01,61084000000101,18.85,33.23
2013-03-01,61084018000103,19.35,34.11
2013-03-01,61519559000117,158.0,278.54
2013-03-01,61541405000121,19.85,34.99
2013-03-01,61586160000310,19.35,34.11
2013-03-01,62201405000145,160.49,282.93
2013-03-01,00691317000111,66.5,117.23
2013-03-01,02967526000170,71.2,125.52
2013-03-01,13556355000103,66.0,116.35
2013-03-01,,77.0,135.74
2013-03-01,09456704000148,33.96,59.87
2013-03-01,59597849000137,90.31,159.21
2013-03-01,03158238000138,84.6,149.14
2013-03-01,03282496000121,97.81,172.43
2013-03-01,04314629000167,380.38,670.57
2013-03-01,04728600000121,69.7,122.87
2013-03-01,07499995000207,86.54,152.56
2013-03-01,07884254000169,31.4,55.35
2013-03-01,10308558000192,28.6,50.42
2013-03-01,10361891000165,214.92,378.88
2013-03-01,12916408000197,34.5,60.82
2013-03-01,49561228000140,94.9,167.3
2013-03-01,56530025000151,59.0,104.01
2013-03-01,57116683000164,85.8,151.26
2013-03-01,60199940000183,130.0,229.18
2013-03-01,60682648000117,43.9,77.39
2013-03-01,72908353001924,102.86,181.33
2013-03-01,74290891000102,41.15,72.54
2013-03-01,74294935000164,39.1,68.93
2013-03-01,07499995000207,22.62,39.88
2013-03-01,44993632000179,631.7,1113.62
2013-03-01,61084018000103,12.71,22.41
2013-03-01,61519559000117,60.0,105.77
2013-03-01,73152423000109,49.28,86.88
2013-03-01,,268.4,473.16
2013-03-01,,70.1,123.58
2013-03-01,04341874000163,11.2,19.74
2013-03-01,52378825000148,28.7,50.6
2013-03-01,54975123000177,16.0,28.21
2013-03-01,72908353000529,15.4,27.15
2013-03-01,,25.0,44.07
2013-03-01,00773941000168,74.69,131.67
2013-03-01,02939555000129,20.89,36.83
2013-03-01,04229706000342,954.36,1682.44
2013-03-01,05808981000111,80.0,141.03
2013-03-01,08104818000166,47.0,82.86
2013-03-01,08890118000144,164.56,290.1
2013-03-01,09447557000140,14.1,24.86
2013-03-01,09485551000167,29.5,52.01
2013-03-01,10636091000100,279.8,493.26
2013-03-01,11960191000150,1280.0,2256.51
2013-03-01,13914904000174,49.55,87.35
2013-03-01,14939113000161,61.4,108.24
2013-03-01,15286985000130,56.5,99.6
2013-03-01,16845920000140,95.25,167.92
2013-03-01,17457329000189,41.0,72.28
2013-03-01,46177044000192,216.37,381.44
2013-03-01,47079637000189,70.0,123.4
2013-03-01,61084018000103,90.01,158.68
2013-03-01,61359691000109,71.9,126.75
2013-03-01,72543978000100,42.6,75.1
2013-03-01,72908353002220,59.76,105.35
2013-03-01,05859718000151,22.24,39.21
2013-03-01,17314329000715,26.78,47.21
2013-03-01,58231580000108,55.3,97.49
2013-03-01,66728858000185,113.5,200.09
2013-03-01,72908353000871,70.7,124.64
2013-03-01,04287927000105,198.2,349.41
2013-03-01,08931394000103,56.25,99.16
2013-03-01,65735086000146,88.7,156.37
2013-03-01,02574638000161,84.69,149.3
2013-03-01,07499995000207,227.76,401.52
2013-03-01,09438123000183,26.5,46.72
2013-03-01,10222612000506,89.2,157.25
2013-03-01,56007859000187,188.57,332.43
2013-03-01,61084018000103,184.73,325.66
2013-03-01,62505847002633,48.4,85.32
2013-04-01,00452590000193,28.9,50.67
2013-04-01,07499995000207,25.4,44.53
2013-04-01,,111.6,195.66
2013-04-01,10940972000110,300.0,525.98
2013-04-01,02668712000109,76.78,134.61
2013-04-01,05757130000197,98.0,171.82
2013-04-01,07246175000122,110.0,192.86
2013-04-01,07499995000207,28.03,49.14
2013-04-01,10461550000161,80.0,140.26
2013-04-01,57894826000169,50.0,87.66
2013-04-01,65684037000121,80.0,140.26
2013-04-01,01577710000141,53.88,94.47
2013-04-01,02289491000168,35.0,61.36
2013-04-01,04188907000187,44.2,77.49
2013-04-01,04660579000170,60.0,105.2
2013-04-01,04728600000121,28.5,49.97
2013-04-01,05311666000184,39.58,69.39
2013-04-01,05589727000170,126.0,220.91
2013-04-01,07310354000181,56.0,98.18
2013-04-01,09377324000118,113.0,198.12
2013-04-01,10613774000141,21.5,37.69
2013-04-01,10798639000118,48.73,85.44
2013-04-01,11030071000153,60.9,106.77
2013-04-01,11065093000159,22.0,38.57
2013-04-01,14219551000155,49.52,86.82
2013-04-01,14234042000100,30.0,52.6
2013-04-01,15392265000150,32.0,56.1
2013-04-01,46379152000148,48.36,84.79
2013-04-01,52963683000186,26.4,46.29
2013-04-01,60415312000198,298.0,522.47
2013-04-01,61084018000103,23.3,40.85
2013-04-01,68342898000110,37.0,64.87
2013-04-01,01999717000151,90.1,157.97
2013-04-01,02530487000220,9.8,17.18
2013-04-01,62971056000140,687.31,1205.03
2013-04-01,65684037000121,42.26,74.09
2013-04-01,,250.0,438.31
2013-04-01,06925263000198,53.3,93.45
2013-04-01,09640387000115,24.4,42.78
2013-04-01,13496725000164,25.0,43.83
2013-04-01,13574594009576,23.8,41.73
2013-04-01,48880439000182,27.5,48.21
2013-04-01,56734197000147,540.0,946.76
2013-04-01,64941859000188,24.09,42.24
2013-04-01,00019357000464,88.1,154.46
2013-04-01,01830648000158,103.18,180.9
2013-04-01,01849187000165,141.24,247.63
2013-04-01,05322351000132,50.8,89.07
2013-04-01,05927666000103,26.0,45.58
2013-04-01,07375347000168,58.0,101.69
2013-04-01,07794566000181,34.0,59.61
2013-04-01,08905210000130,95.6,167.61
2013-04-01,10171299000109,40.0,70.13
2013-04-01,10707426000303,37.98,66.59
2013-04-01,10728055000257,1487.18,2607.4
2013-04-01,10751979000193,51.26,89.87
2013-04-01,14099439000128,29.8,52.25
2013-04-01,14739013000191,112.55,197.33
2013-04-01,45461332000101,250.0,438.31
2013-04-01,47528955000180,822.0,1441.17
2013-04-01,56642374000165,125.95,220.82
2013-04-01,59597849000137,78.32,137.31
2013-04-01,60807948000185,36.5,63.99
2013-04-01,67594044000168,429.0,752.14
2013-04-01,72908353000367,72.95,127.9
2013-04-01,11165041000154,54.7,95.9
2013-04-01,01830648000158,48.29,84.66
2013-04-01,07782298000188,76.5,134.12
2013-04-01,08088018000107,32.34,56.7
2013-04-01,16660424000112,14.0,24.55
2013-04-01,59515718000163,17.75,31.12
2013-04-01,72908353002734,15.5,27.18
2013-04-01,61084018000103,79.18,138.82
2013-04-01,02012862000160,1136.7,1992.92
2013-04-01,02530487000220,6.6,11.57
2013-04-01,07499995000207,88.95,155.95
2013-04-01,11384785000160,156.2,273.86
2013-04-01,61980272001242,4.5,7.89
2013-04-01,02012862000160,2169.12,3803.01
2013-04-01,,37.0,64.87
2013-04-01,01524998000196,100.0,175.33
2013-04-01,03829098000182,42.0,73.64
2013-04-01,04015069000220,41.8,73.29
2013-04-01,05482408000160,123.5,216.53
2013-04-01,05616728000166,209.22,366.82
2013-04-01,05952249000625,39.2,68.73
2013-04-01,07187249000105,50.5,88.54
2013-04-01,08185138000114,171.93,301.44
2013-04-01,08652226000189,755.0,1323.7
2013-04-01,08968842000143,130.79,229.31
2013-04-01,10516652000137,93.61,164.12
2013-04-01,12247362000160,121.9,213.72
2013-04-01,13335349000126,127.05,222.75
2013-04-01,14282227000181,110.77,194.21
2013-04-01,43386903000165,151.0,264.74
2013-04-01,44678530000169,128.48,225.26
2013-04-01,49930514000135,11.8,20.69
2013-04-01,54360623000102,28.8,50.49
2013-04-01,61153755000110,6.0,10.52
2013-04-01,65684037000121,32.78,57.47
2013-04-01,72908353001924,67.53,118.4
2013-04-01,43021880000195,70.7,123.95
2013-04-01,01521352000155,78.87,138.28
2013-04-01,01853828000155,54.4,95.38
2013-04-01,05619015000156,119.6,209.69
2013-04-01,14409608000189,210.3,368.71
2013-04-01,71821839000309,66.9,117.29
2013-04-01,05571182000255,102.4,179.53
2013-04-01,05831026000103,123.31,216.19
2013-04-01,07807726000180,9.7,17.01
2013-04-01,09456704000148,25.8,45.23
2013-04-01,47058052000182,31.85,55.84
2013-04-01,72908353000871,36.95,64.78
2013-04-01,72908353002734,76.3,133.77
2013-04-01,,364.0,638.18
2013-04-01,03099245000106,67.61,118.54
2013-04-01,07499995000207,35.59,62.4
2013-04-01,61291845000178,94.0,164.81
2013-04-01,02420442000112,178.0,312.08
2013-04-01,05099646000191,300.0,525.98
2013-04-01,07747137000153,162.0,284.03
2013-04-01,08385150000172,131.45,230.46
2013-04-01,45461332000101,130.0,227.92
2013-04-01,55851992000233,219.0,383.96
2013-04-01,07499995000207,14.46,25.35
2013-04-01,73152423000109,454.95,797.64
2013-04-01,07313514000146,128.42,225.15
2013-04-01,11384785000160,23.9,41.9
2013-04-01,12645324000166,167.0,292.79
2013-04-01,12980232000132,28.4,49.79
2013-04-01,46498317000109,165.0,289.29
2013-04-01,02710362000282,81.3,142.54
2013-04-01,02994304000147,79.3,139.03
2013-04-01,07807726000180,30.36,53.23
2013-04-01,10798639000118,87.5,153.41
2013-04-01,14902441000193,217.9,382.03
2013-04-01,52932365000158,110.0,192.86
2013-04-01,72908353001258,18.1,31.73
2013-04-01,72908353001924,34.57,60.61
2013-04-01,72908353002068,24.3,42.6
2013-04-01,96671581000162,98.6,172.87
2013-04-01,07605602000111,240.0,420.78
2013-04-01,13278240000102,60.0,105.2
2013-04-01,01626759000147,70.0,122.73
2013-04-01,01800399000158,36.0,63.12
2013-04-01,04728600000121,60.8,106.6
2013-04-01,07574763000195,180.0,315.59
2013-04-01,09117107000199,28.0,49.09
2013-04-01,09235860000189,20.0,35.07
2013-04-01,09625540000135,18.0,31.56
2013-04-01,10431322000149,28.15,49.35
2013-04-01,10461550000161,88.25,154.72
2013-04-01,16566656000106,471.0,825.78
2013-04-01,16926371000139,30.0,52.6
2013-04-01,45631645000160,26.5,46.46
2013-04-01,46379152000148,24.18,42.39
2013-04-01,56309586000125,173.3,303.84
2013-04-01,56530025000151,44.0,77.14
2013-04-01,58565771000106,16.31,28.6
2013-04-01,61084018000103,168.59,295.58
2013-04-01,66728858000185,55.0,96.43
2013-04-01,75156265000263,59.59,104.48
2013-04-01,78055084001049,50.7,88.89
2013-04-01,,113.0,198.12
2013-04-01,55737480000160,140.0,245.46
2013-04-01,,25.0,43.83
2013-04-01,02206351000189,28.41,49.81
2013-04-01,02931428000183,51.15,89.68
2013-04-01,06173204004793,22.4,39.27
2013-04-01,07499995000207,263.46,461.91
2013-04-01,61563557000125,22.21,38.94
2013-04-01,63021794000190,70.0,122.73
2013-04-01,63947576000180,75.0,131.49
2013-04-01,72908353001096,57.1,100.11
2013-04-01,72908353003030,64.24,112.63
2013-04-01,02012862000160,1560.04,2735.14
2013-04-01,06059225000108,72.0,126.23
2013-04-01,59965038000141,675.33,1184.02
2013-04-01,,219.0,383.96
2013-04-01,05059117000164,51.81,90.84
2013-04-01,07956403000158,139.9,245.28
2013-04-01,08659644000106,104.0,182.34
2013-04-01,10225416000161,13.5,23.67
2013-04-01,47249370000120,470.06,824.13
2013-04-01,54481247000104,95.0,166.56
2013-04-01,54867247000139,42.4,74.34
2013-04-01,60909215000666,49.1,86.08
2013-04-01,61282612000109,117.5,206.01
2013-04-01,62505847001742,115.12,201.83
2013-04-01,65906679000128,41.5,72.76
2013-04-01,72908353001843,22.4,39.27
2013-04-01,72908353001924,33.2,58.21
2013-04-01,04341874000163,16.0,28.05
2013-04-01,57490724000188,25.5,44.71
2013-04-01,59290270000127,39.0,68.38
2013-04-01,59597849000137,32.1,56.28
2013-04-01,60903911000150,32.15,56.37
2013-04-01,69086130000195,35.5,62.24
2013-04-01,72908353001924,100.09,175.48
2013-04-01,66728858000185,55.0,96.43
2013-04-01,02530487000220,18.0,31.56
2013-04-01,05096699000159,23.0,40.32
2013-04-01,06086734000111,16.0,28.05
2013-04-01,09967852012214,1040.0,1823.38
2013-04-01,10490515000170,393.0,689.03
2013-04-01,46785028000263,18.94,33.21
2013-04-01,,20.0,35.07
2013-04-01,14335331000197,2602.03,4562.01
2013-04-01,00134334000310,16.6,29.1
2013-04-01,00605844000166,26.5,46.46
2013-04-01,01435899000138,13.0,22.79
2013-04-01,02530487000220,17.0,29.81
2013-04-01,03364992000124,13.5,23.67
2013-04-01,03573073000160,17.7,31.03
2013-04-01,04352554000109,75.5,132.37
2013-04-01,04588616000186,21.0,36.82
2013-04-01,04967564000159,13.95,24.46
2013-04-01,05006711000197,12.02,21.07
2013-04-01,05575893000117,85.0,149.03
2013-04-01,07499995000207,249.88,438.1
2013-04-01,07660779000110,15.26,26.75
2013-04-01,11201812000111,12.0,21.04
2013-04-01,11430280000194,13.85,24.28
2013-04-01,11597246000109,18.5,32.44
2013-04-01,12995519000136,14.0,24.55
2013-04-01,14432692000151,639.0,1120.33
2013-04-01,15500999000105,103.9,182.16
2013-04-01,42591651016066,52.5,92.05
2013-04-01,51334811000160,17.7,31.03
2013-04-01,51431153000124,50.0,87.66
2013-04-01,54825344000169,50.0,87.66
2013-04-01,55238836000110,207.9,364.5
2013-04-01,72717580000143,262.6,460.4
2013-04-01,96567110000109,17.9,31.38
2013-04-01,,52.0,91.17
2013-04-01,02664723000110,13.75,24.11
2013-04-01,09137469000141,217.9,382.03
2013-04-01,13193488000162,188.09,329.77
2013-04-01,14128924000182,21.0,36.82
2013-04-01,14698805000165,34.9,61.19
2013-04-01,47786645000165,67.75,118.78
2013-04-01,02530487000220,13.5,23.67
2013-04-01,03086396000120,140.0,245.46
2013-04-01,03298807000140,74.14,129.99
2013-04-01,05466571000130,7.7,13.5
2013-04-01,06140483000106,70.0,122.73
2013-04-01,06368845000110,144.0,252.47
2013-04-01,08587191000141,86.0,150.78
2013-04-01,08644456000104,15.0,26.3
2013-04-01,10432515000114,27.71,48.58
2013-04-01,10879618000127,80.0,140.26
2013-04-01,11121445000146,102.5,179.71
2013-04-01,14913051000119,82.0,143.77
2013-04-01,15094323000169,63.0,110.45
2013-04-01,43599000000162,151.0,264.74
2013-04-01,49238033000163,88.0,154.29
2013-04-01,53663043000113,30.0,52.6
2013-04-01,02199143000108,25.0,43.83
2013-04-01,03950018000142,92.2,161.65
2013-04-01,07434171000178,9.0,15.78
2013-04-01,47058052000182,16.0,28.05
2013-04-01,51483956000122,15.33,26.88
2013-04-01,72300593000112,151.58,265.76
2013-04-01,72908353002068,14.25,24.98
2013-04-01,,154.0,270.0
2013-04-01,09662752000192,81.22,142.4
2013-04-01,09967852013377,139.0,243.7
