"Data","CNPJ","Valor_corrigido"
"2018-04-01","13248933000144",102.42
"2018-04-01","13486539000144",169.62
"2018-04-01","29240852000138",98.5
"2018-04-01","44508430000194",53.1
"2018-04-01","03300974004923",39.3
"2018-04-01","07313514000146",85.98
"2018-04-01","09491640000116",85.25
"2018-04-01","43599000000162",106.86
"2018-04-01","48011688000131",728.82
"2018-04-01","49253222000105",114.04
"2018-04-01","61085528000103",165.05
"2018-04-01","66728858000185",138.96
"2018-04-01","69001857000122",170.4
"2018-04-01","47794086000135",339.24
"2018-04-01","56007859000187",232.8
"2018-04-01","61084018000103",239.58
"2018-04-01","14215386000163",116.78
"2018-04-01","44812220000357",237.47
"2018-04-01","60892478000103",197.54
"2018-04-01","00248893000199",49.58
"2018-04-01","01372729000151",78.29
"2018-04-01","02223966009331",329.39
"2018-04-01","04918698000180",46.52
"2018-04-01","05360521000173",87.55
"2018-04-01","09319402000128",69.68
"2018-04-01","09550261000150",55.97
"2018-04-01","11384785000160",289.6
"2018-04-01","19173547000117",37.19
"2018-04-01","",19.57
"2018-04-01","03471411000234",2126.78
"2018-04-01","02530487000220",30.79
"2018-04-01","03300974004923",77.45
"2018-04-01","05087247000100",442.19
"2018-04-01","10373028000128",88.07
"2018-04-01","11701030000141",64.25
"2018-04-01","13574594043243",19.57
"2018-04-01","17261661002702",70.46
"2018-04-01","21360772000376",83.51
"2018-04-01","61084000001930",39.53
"2018-04-01","01117758000177",174.12
"2018-04-01","05324131000148",165.71
"2018-04-01","05667008000120",28.31
"2018-04-01","07079447000147",62.63
"2018-04-01","07725657000165",72.14
"2018-04-01","08342606000117",82.85
"2018-04-01","09060964010839",20.62
"2018-04-01","09060964010910",55.84
"2018-04-01","09456704000148",323.69
"2018-04-01","09456714000183",401.01
"2018-04-01","09513814000102",187.78
"2018-04-01","09967852018689",168.55
"2018-04-01","10704319000151",86.74
"2018-04-01","13835703000181",104.38
"2018-04-01","15230525000190",30.01
"2018-04-01","19176674000170",225.78
"2018-04-01","19359691000142",43.84
"2018-04-01","20695119000133",53.29
"2018-04-01","27052352000147",937.68
"2018-04-01","27359243000177",221.81
"2018-04-01","29530598000102",29.88
"2018-04-01","43963933000197",99.1
"2018-04-01","58761388000123",255.21
"2018-04-01","66150210000174",182.93
"2018-04-01","19795508000151",254.43
"2018-04-01","02530487000220",35.36
"2018-04-01","03300974004923",101.75
"2018-04-01","09060964010162",66.15
"2018-04-01","09541072000110",34.28
"2018-04-01","51483956000122",51.86
"2018-04-01","54867247000139",55.91
"2018-04-01","73152423000109",366.2
"2018-04-01","17852587000160",61.57
"2018-04-01","18734138000180",219.07
"2018-04-01","71806517000110",330.76
"2018-04-01","05324131000148",506.91
"2018-04-01","56007859000187",119.79
"2018-04-01","00257172000145",95.25
"2018-04-01","01819950000105",65.89
"2018-04-01","03300974004923",35.23
"2018-04-01","05354900000150",173.21
"2018-04-01","12326896000182",143.53
"2018-04-01","18341637000107",91.33
"2018-04-01","22638930000108",202.24
"2018-04-01","43599000000162",316.24
"2018-04-01","45007937000127",1332.24
"2018-04-01","45011509001735",388.82
"2018-04-01","54867247000139",91.06
"2018-04-01","58449646000130",170.93
"2018-04-01","61527560000193",31.31
"2018-04-01","62201405000145",292.95
"2018-04-01","64692502000103",170.93
"2018-04-01","66728858000185",373.43
"2018-04-01","67436923000161",160.49
"2018-04-01","71879811000152",130.35
"2018-04-01","01892067000140",339.24
"2018-04-01","03463630000190",234.86
"2018-04-01","05813004000102",234.86
"2018-04-01","05993370000190",97.86
"2018-04-01","44581056000152",513.01
"2018-04-01","",142.22
"2018-04-01","01809535000170",133.01
"2018-04-01","03300974004923",81.33
"2018-04-01","09060964010839",60.74
"2018-04-01","09456550000194",169.76
"2018-04-01","09456704000148",161.36
"2018-04-01","22683792000189",71.55
"2018-04-01","02530487000220",14.35
"2018-04-01","03282496000121",148.47
"2018-04-01","03959758000140",91.33
"2018-04-01","09456550000194",21.27
"2018-04-01","09536662000155",64.6
"2018-04-01","10319806000109",289.63
"2018-04-01","10527727000185",119.78
"2018-04-01","12797984000162",28.05
"2018-04-01","12916408001240",65.11
"2018-04-01","14739505000187",30.79
"2018-04-01","17895636000141",111.41
"2018-04-01","47882485000158",90.94
"2018-04-01","53735288000109",82.87
"2018-04-01","53948238000290",45.21
"2018-04-01","54953997000123",16.96
"2018-04-01","61353470000123",63.93
"2018-04-01","44993632000179",2218.63
"2018-04-01","45007937000127",188.15
"2018-04-01","",438.4
"2018-04-01","06263718000157",675.87
"2018-04-01","09399877000171",991.28
"2018-04-01","13232868000169",194.62
"2018-04-01","13914904000174",101.5
"2018-04-01","14733795000151",326.19
"2018-04-01","16838084000177",21.61
"2018-04-01","19724360000164",97.86
"2018-04-01","23247934000985",41.56
"2018-04-01","28039375000184",2328.35
"2018-04-01","43506104000185",52.19
"2018-04-01","45007937000127",250.39
"2018-04-01","47079637000189",130.48
"2018-04-01","52996956000199",56.11
"2018-04-01","54439138000110",121.14
"2018-04-01","54951561000103",45.67
"2018-04-01","55121503000107",282.48
"2018-04-01","56927163000330",313.93
"2018-04-01","59965038000141",159.85
"2018-04-01","61084018000103",151.48
"2018-04-01","61359691000109",78.09
"2018-04-01","68346576000149",61.19
"2018-04-01","96329446000133",915.95
"2018-04-01","07575651000159",3212.8
"2018-04-01","09438111000159",648.21
"2018-04-01","15541789000165",467.11
"2018-04-01","25118077000191",647.27
"2018-04-01","45007937000127",391.95
"2018-04-01","61084018000103",138.62
"2018-04-01","",104.38
"2018-04-01","02012862000160",3076.02
"2018-04-01","04287927000105",869.05
"2018-04-01","45349685000114",103.98
"2018-04-01","66728858000185",397.96
"2018-04-01","03300974004923",75.21
"2018-04-01","10946537000100",482.77
"2018-04-01","02530487000220",87.03
"2018-04-01","03300974004923",298.95
"2018-04-01","07361559000196",198.74
"2018-04-01","09438123000183",87.42
"2018-04-01","09456714000183",80.64
"2018-04-01","17140818000293",36.3
"2018-04-01","22095589000191",127.87
"2018-04-01","42591651076980",37.58
"2018-04-01","56007859000187",236.19
"2018-04-01","61084018000103",592.17
"2018-06-01","09060964010839",43.51
"2018-06-01","66728858000185",78.29
"2018-06-01","10940972000110",449.19
"2018-06-01","00319295000163",2313.34
"2018-06-01","22090207000137",3634.61
"2018-06-01","22773852000154",391.18
"2018-06-01","26635515000151",32.51
"2018-06-01","59965038000141",1021.51
"2018-06-01","62971056000140",27.34
"2018-06-01","65684037000393",59.05
"2018-06-01","",84.7
"2018-06-01","00319295000163",1639.17
"2018-06-01","02012862000160",2152.99
"2018-06-01","02549955000128",61.37
"2018-06-01","08346961000164",57.03
"2018-06-01","09383270000101",43.76
"2018-06-01","18474258000195",155.29
"2018-06-01","56642374000165",689.92
"2018-06-01","09967852009507",3066.06
"2018-06-01","10490515000170",404.27
"2018-06-01","",48.77
"2018-06-01","16456965000123",207.12
"2018-06-01","43405679000101",10.52
"2018-06-01","00014971000190",204.06
"2018-06-01","04728600000121",35.81
"2018-06-01","06947913000104",66.74
"2018-06-01","09585812000110",64.44
"2018-06-01","10946537000364",145.02
"2018-06-01","11384785000160",83.46
"2018-06-01","11586873000144",282.35
"2018-06-01","20016177000193",26.95
"2018-06-01","20401310000125",211.76
"2018-06-01","23253319000124",174.54
"2018-06-01","24651349000151",62.31
"2018-06-01","25454294000152",39.27
"2018-06-01","26157678000176",22.46
"2018-06-01","26643789000192",120.0
"2018-06-01","59965038000141",119.33
"2018-06-01","61084018000103",124.08
"2018-06-01","64563257000134",42.93
"2018-06-01","71648448000164",109.09
"2018-06-01","02012862000160",2617.69
"2018-06-01","59965038000141",586.54
"2018-06-01","",330.64
"2018-06-01","08258320000158",100.75
"2018-06-01","47884754000115",176.57
"2018-06-01","51192920000190",182.44
"2018-06-01","03255600000199",234.22
"2018-06-01","03399764000190",331.12
"2018-06-01","04341874000163",65.58
"2018-06-01","05691015000400",628.36
"2018-06-01","07725657000165",28.23
"2018-06-01","09456178000116",40.21
"2018-06-01","09585759000158",25.03
"2018-06-01","11581965000131",83.42
"2018-06-01","17460291000284",21.78
"2018-06-01","19765326000138",40.56
"2018-06-01","45007937000127",124.81
"2018-06-01","46952313000140",32.69
"2018-06-01","51483956000122",57.3
"2018-06-01","54867247000139",19.51
"2018-06-01","65897910000407",37.05
"2018-06-01","",75.72
"2018-06-01","09456550000194",56.17
"2018-06-01","11763966000105",44.15
"2018-06-01","12278361000183",166.84
"2018-06-01","19217962000125",173.26
"2018-06-01","28378064000140",83.7
"2018-06-01","29471733000196",34.65
"2018-06-01","43386903000165",298.97
"2018-06-01","59597849000137",266.82
"2018-06-01","08301098000129",405.56
"2018-06-01","09456704000148",158.0
"2018-06-01","19969075000103",104.73
"2018-06-01","47058052000182",48.45
"2018-06-01","03013459000118",367.05
"2018-06-01","11731701000117",835.55
"2018-06-01","43004159000197",94.65
"2018-06-01","46938429000125",127.06
"2018-06-01","",188.28
"2018-06-01","",77.0
"2018-06-01","00014971000190",408.12
"2018-06-01","03150070000114",282.35
"2018-06-01","03830063000163",702.97
"2018-06-01","07122847000198",110.37
"2018-06-01","08718098000129",24.38
"2018-06-01","10636091000100",166.71
"2018-06-01","13232868000169",48.77
"2018-06-01","17357301000170",425.78
"2018-06-01","22683792000189",84.92
"2018-06-01","45012051000171",92.41
"2018-06-01","61351615000157",108.83
"2018-06-01","61563557000125",51.97
"2018-06-01","65684037000393",44.79
"2018-06-01","66728858000185",135.91
"2018-06-01","68994011000178",141.43
"2018-06-01","",103.06
"2018-06-01","03485956000119",57.69
"2018-06-01","04287927000105",46.07
"2018-06-01","19019787000161",87.27
"2018-06-01","21360772000538",57.75
"2018-06-01","65883480000121",71.29
"2018-06-01","09536662000155",40.43
"2018-06-01","18341268000152",107.33
"2018-06-01","47445317000103",53.38
"2018-06-01","74383670000170",88.56
"2018-06-01","11073595000121",59.02
"2018-06-01","19138796000171",192.43
"2018-06-01","47079637000189",410.69
"2018-06-01","59610329000117",31.44
"2018-06-01","66104084000111",1009.86
"2018-06-01","07732866000306",94.45
"2018-06-01","09360763000118",74.03
"2018-06-01","19166638000125",25.67
"2018-06-01","22341872000156",25.54
"2018-06-01","29592135000175",118.07
"2018-06-01","46256996000100",565.98
"2018-06-01","00224539000124",256.68
"2018-06-01","02203830000141",114.21
"2018-06-01","03071465000121",821.38
"2018-06-01","03471411000153",569.83
"2018-06-01","04155986000120",394.87
"2018-06-01","04341874000163",152.34
"2018-06-01","04485347000122",338.14
"2018-06-01","11880966000187",116.28
"2018-06-01","11956546000137",97.54
"2018-06-01","13151169000194",374.24
"2018-06-01","13232868000169",246.63
"2018-06-01","16699646000149",449.19
"2018-06-01","42591651182667",105.75
"2018-06-01","43017631000207",178.01
"2018-06-01","57426561000174",396.57
"2018-06-01","66728858000185",196.62
"2018-06-01","04521528000167",98.44
"2018-06-01","07039108000137",374.75
"2018-06-01","09456550000194",68.29
"2018-06-01","10580100000198",114.09
"2018-06-01","10921642000187",158.76
"2018-06-01","13232868000169",218.18
"2018-06-01","13657070000169",22.04
"2018-06-01","18270449000720",116.79
"2018-06-01","50307933000102",81.88
"2018-06-01","58699232000160",17.94
"2018-06-01","59368829000194",783.52
"2018-06-01","60496585000104",114.22
"2018-06-01","72697261000113",652.48
"2018-06-01","13685539000173",219.85
"2018-06-01","23410179000150",500.17
"2018-06-01","33937681000178",3786.95
"2018-06-01","47445317000103",85.37
"2018-06-01","49967557000195",598.32
"2018-06-01","52650116000170",388.23
"2018-06-01","02530487000220",52.11
"2018-06-01","24604174000121",309.9
"2018-06-01","43386903000165",125.22
"2018-06-01","47882485000158",306.99
"2018-06-01","53081345000183",43.08
"2018-06-01","02012862000160",2443.77
"2018-06-01","59965038000141",2023.06
"2018-06-01","",148.88
"2018-06-01","03073429000105",49.41
"2018-06-01","04147462000197",153.83
"2018-06-01","05356318000123",53.9
"2018-06-01","07718491000150",125.0
"2018-06-01","09060964001252",64.82
"2018-06-01","11632215000141",24.38
"2018-06-01","14313603000158",31.65
"2018-06-01","15320413000120",250.26
"2018-06-01","17261661000769",102.57
"2018-06-01","21217675000167",24.6
"2018-06-01","26711547000199",28.23
"2018-06-01","60326717000150",48.77
"2018-06-01","62423074000198",53.39
"2018-06-01","65906679000128",38.5
"2018-06-01","43599000000162",80.89
"2018-06-01","01912390000139",773.23
"2018-06-01","12842782000195",129.5
"2018-06-01","03638820000100",501.98
"2018-06-01","18468081000114",447.27
"2018-06-01","45461332000101",825.23
"2018-06-01","",128.34
"2018-06-01","14335331000197",7383.49
"2018-06-01","59965038000141",248.1
"2018-06-01","61084018000103",240.25
"2018-06-01","",149.26
"2018-06-01","02530487000220",67.51
"2018-06-01","02657319000110",106.81
"2018-06-01","10424402000177",158.94
"2018-06-01","10432515000114",12.51
"2018-06-01","12764519000125",1052.39
"2018-06-01","54100136000100",60.32
"2018-06-01","56954290000167",112.94
"2018-06-01","07313514000146",331.31
"2018-06-01","24572006000100",622.45
"2018-06-01","24572052000109",6.42
"2018-06-01","53924205000120",155.04
"2018-06-01","60570256000166",89.71
"2018-06-01","13670626000157",218.18
"2018-06-01","29270324000121",108.27
"2018-06-01","56007859000187",461.31
"2018-06-01","58699232000160",42.33
"2018-06-01","58699232000240",42.33
"2018-06-01","61084018000103",256.05
"2018-06-01","61084018000103",153.47
"2018-06-01","47882485000158",64.68
"2018-06-01","49158520000116",396.57
"2018-06-01","67539486000101",180.32
"2018-06-01","00008368000104",25.67
"2018-06-01","09319402000128",37.73
"2018-06-01","09536662000155",57.37
"2018-06-01","10491968000111",30.16
"2018-06-01","11384785000160",130.03
"2018-06-01","58025677000164",53.26
"2018-06-01","64770167000548",104.6
"2018-06-01","",54.54
"2018-06-01","02530487000220",14.12
"2018-06-01","17261661010993",81.18
"2018-06-01","25246176000159",59.31
"2018-06-01","26509335000123",94.72
"2018-06-01","42591651061282",38.37
"2018-06-01","03979679000109",198.54
"2018-06-01","04894579000134",220.23
"2018-06-01","05324131000148",171.46
"2018-06-01","05397406000173",93.18
"2018-06-01","05601500000100",206.17
"2018-06-01","07028431000105",110.12
"2018-06-01","09060964010910",75.34
"2018-06-01","09447557000140",50.95
"2018-06-01","09456704000148",170.08
"2018-06-01","09456714000183",233.84
"2018-06-01","11344550000144",96.64
"2018-06-01","13486539000144",256.68
"2018-06-01","14042645000100",19.25
"2018-06-01","15170205000192",81.69
"2018-06-01","15541789000165",229.73
"2018-06-01","15699566000120",61.44
"2018-06-01","15794184000186",110.51
"2018-06-01","17069555000192",92.41
"2018-06-01","22683792000189",58.64
"2018-06-01","22951862000132",320.85
"2018-06-01","27052352000147",616.03
"2018-06-01","49542608000137",34.65
"2018-06-01","51483956000122",46.72
"2018-06-01","53774477000190",8.98
"2018-06-01","58699232000160",109.91
"2018-06-01","61084018000103",296.66
"2018-06-01","61906087000155",37.8
"2018-06-01","66150210000174",176.6
"2018-06-01","67750414000109",32.28
"2018-06-01","80732928003034",210.18
"2018-06-01","00585773000187",31.25
"2018-06-01","02530487000220",10.91
"2018-06-01","04168095000108",46.2
"2018-06-01","09060964010162",49.41
"2018-06-01","09536662000155",65.56
"2018-06-01","26300884000193",48.41
"2018-06-01","54867247000139",44.02
"2018-06-01","73152423000109",172.36
"2018-06-01","05324131000148",423.52
"2018-06-01","09456178000116",51.72
"2018-06-01","09456550000194",487.44
"2018-06-01","09456704000148",165.24
"2018-06-01","61980272001242",102.11
"2018-06-01","02530487000220",70.59
"2018-06-01","02792899000158",30.8
"2018-06-01","03494517000172",102.67
"2018-06-01","05452816000170",231.01
"2018-06-01","07620201000130",38.49
"2018-06-01","07956403000158",95.49
"2018-06-01","09456550000194",77.13
"2018-06-01","09456714000183",73.91
"2018-06-01","10379449000166",231.01
"2018-06-01","10534753000130",109.09
"2018-06-01","14282227000181",108.32
"2018-06-01","15523485000175",157.31
"2018-06-01","18938946000169",89.5
"2018-06-01","43599000000162",706.8
"2018-06-01","45007937000127",1310.42
"2018-06-01","47249370000120",218.18
"2018-06-01","54867247000139",155.81
"2018-06-01","60765468000107",248.98
"2018-06-01","61359691000109",49.41
"2018-06-01","61980272001242",53.62
"2018-06-01","71879811000152",128.21
"2018-06-01","44581056000152",888.84
"2018-06-01","",145.02
"2018-06-01","27592646000161",210.23
"2018-06-01","44816171000169",323.42
"2018-06-01","50234608000159",17.53
"2018-06-01","56294556000192",35.55
"2018-06-01","09447557000140",127.44
"2018-06-01","09456550000194",207.63
"2018-06-01","09456704000148",106.29
"2018-06-01","22683792000189",63.41
"2018-06-01","47904495000147",129.65
"2018-06-01","62505847001904",133.18
"2018-06-01","07047609000165",533.26
"2018-06-01","17357309000136",412.44
"2018-06-01","49709165000126",346.52
"2018-06-01","44993632000179",1642.9
"2018-06-01","45007937000127",185.07
"2018-06-01","",690.47
"2018-06-01","00472525000120",44.92
"2018-06-01","00773941000168",106.91
"2018-06-01","09399877000171",778.48
